0.000000,2.897041
0.010000,2.899588
0.020000,2.881760
0.030000,2.871573
0.040000,2.871573
0.050000,2.858840
0.060000,2.843559
0.070000,2.851199
0.080000,2.841012
0.090000,2.828279
0.100000,2.835919
0.110000,2.833372
0.120000,2.825732
0.130000,2.828279
0.140000,2.815545
0.150000,2.807905
0.160000,2.807905
0.170000,2.812998
0.180000,2.797718
0.190000,2.802811
0.200000,2.810451
0.210000,2.795171
0.220000,2.802811
0.230000,2.792624
0.240000,2.807905
0.250000,2.807905
0.260000,2.802811
0.270000,2.812998
0.280000,2.818092
0.290000,2.828279
0.300000,2.833372
0.310000,2.851199
0.320000,2.879214
0.330000,2.897041
0.340000,2.919962
0.350000,2.958163
0.360000,3.004004
0.370000,3.039659
0.380000,3.090594
0.390000,3.133889
0.400000,3.174637
0.410000,3.207745
0.420000,3.256133
0.430000,3.286694
0.440000,3.329989
0.450000,3.358003
0.460000,3.398751
0.470000,3.429312
0.480000,3.464966
0.490000,3.495527
0.500000,3.520995
0.510000,3.551556
0.520000,3.566837
0.530000,3.582117
0.540000,3.605038
0.550000,3.612678
0.560000,3.630505
0.570000,3.643239
0.580000,3.645786
0.590000,3.663613
0.600000,3.671253
0.610000,3.683987
0.620000,3.681440
0.630000,3.689081
0.640000,3.694174
0.650000,3.696721
0.660000,3.701814
0.670000,3.714548
0.680000,3.714548
0.690000,3.712001
0.700000,3.712001
0.710000,3.719642
0.720000,3.719642
0.730000,3.722188
0.740000,3.732375
0.750000,3.729829
0.760000,3.732375
0.770000,3.734922
0.780000,3.752749
0.790000,3.757843
0.800000,3.752749
0.810000,3.755296
0.820000,3.750203
0.830000,3.757843
0.840000,3.757843
0.850000,3.752749
0.860000,3.762936
0.870000,3.745109
0.880000,3.740016
0.890000,3.747656
0.900000,3.742562
0.910000,3.732375
0.920000,3.727282
0.930000,3.722188
0.940000,3.714548
0.950000,3.706908
0.960000,3.704361
0.970000,3.694174
0.980000,3.689081
0.990000,3.676347
1.000000,3.673800
1.010000,3.671253
1.020000,3.658520
1.030000,3.653426
1.040000,3.640692
1.050000,3.625412
1.060000,3.612678
1.070000,3.612678
1.080000,3.597398
1.090000,3.592304
1.100000,3.571930
1.110000,3.564290
1.120000,3.541369
1.130000,3.520995
1.140000,3.513355
1.150000,3.482794
1.160000,3.472607
1.170000,3.454779
1.180000,3.431859
1.190000,3.416578
1.200000,3.406391
1.210000,3.373283
1.220000,3.358003
1.230000,3.342722
1.240000,3.317255
1.250000,3.309615
1.260000,3.284147
1.270000,3.276507
1.280000,3.253586
1.290000,3.238306
1.300000,3.207745
1.310000,3.195011
1.320000,3.172090
1.330000,3.146623
1.340000,3.113515
1.350000,3.088047
1.360000,3.075313
1.370000,3.057486
1.380000,3.042206
1.390000,3.026925
1.400000,3.019285
1.410000,3.009098
1.420000,2.996364
1.430000,2.978537
1.440000,2.958163
1.450000,2.935242
1.460000,2.907228
1.470000,2.889401
1.480000,2.876667
1.490000,2.858840
1.500000,2.830825
1.510000,2.820638
1.520000,2.805358
1.530000,2.790077
1.540000,2.782437
1.550000,2.782437
1.560000,2.769703
1.570000,2.759516
1.580000,2.762063
1.590000,2.751876
1.600000,2.751876
1.610000,2.756969
1.620000,2.751876
1.630000,2.756969
1.640000,2.754423
1.650000,2.759516
1.660000,2.764610
1.670000,2.764610
1.680000,2.769703
1.690000,2.767156
1.700000,2.779890
1.710000,2.800264
1.720000,2.812998
1.730000,2.835919
1.740000,2.874120
1.750000,2.912321
